55739	9.117628	-74.8462	1	0	1
55739	9.11757	-74.84616	1	0	1
38917	9.103206	-74.85008	1	15	1
56001	9.110664	-74.845523	1	0	1
56001	9.110432	-74.84539	1	0	1
56030	9.1784	-74.812	1	8	1
38902	9.092752	-74.844221	1	0	1
56028	9.165009	-74.810294	1	68	1
38888	9.09869	-74.835258	1	0	1
38888	9.098604	-74.835259	1	0	1
56023	9.095538	-74.83471	1	0	1
38902	9.091464	-74.83416	1	0	1
56000	9.089823	-74.807604	1	31	1
60007	8.624007	-76.196061	1	19	1
60021	8.672571	-76.234929	1	6	1
59992	8.555988	-76.146574	1	27	1
59890	8.18374	-75.442159	1	19	1
59876	8.170682	-75.435929	1	5	1
6679	8.609949	-76.252833	1	4	1
183	9.3191	-75.2931	1	2818	1
